"study_id","cv_type","mean_cv_studylevel","sd_cv_studylevel","species_studyid","range_source","mean_cv_sppspecific","sd_cv_sppspecific","p10_cv_sppspecific","p90_cv_sppspecific"
"B689_P1","map_1km_gVelLat",-0.0174077911855757,0.173499821064696,"Sceloporus occidentalis_B689_P1","IUCN",-0.0113882811463366,0.179352388873938,-0.22263902425766,0.198796278238297
"B689_P1","map_1km_gVelLat",-0.0174077911855757,0.173499821064696,"Sceloporus occidentalis_B689_P1","GARD",-0.0113882811463366,0.179352388873938,-0.22263902425766,0.198796278238297
"B689_P1","map_1km_gVelLat",-0.0174077911855757,0.173499821064696,"Phrynosoma blainvillii_B689_P1","IUCN",-0.0113917134759475,0.16409032060418,-0.207932557165623,0.200108450651169
"B689_P1","map_1km_gVelLat",-0.0174077911855757,0.173499821064696,"Phrynosoma platyrhinos_B689_P1","IUCN",-0.0173856424044682,0.173665943959512,-0.220923237502575,0.175789597630501
"B689_P1","map_1km_gVelLat",-0.0174077911855757,0.173499821064696,"Phrynosoma platyrhinos_B689_P1","GARD",-0.0173856424044682,0.173665943959512,-0.220923237502575,0.175789597630501
"B689_P1","map_1km_gVelLat",-0.0174077911855757,0.173499821064696,"Aspidoscelis tigris_B689_P1","IUCN",-0.0173856424044682,0.173665943959512,-0.220923237502575,0.175789597630501
"B689_P1","map_1km_gVelLat",-0.0174077911855757,0.173499821064696,"Aspidoscelis tigris_B689_P1","GARD",-0.0173856424044682,0.173665943959512,-0.220923237502575,0.175789597630501
"B689_P1","map_1km_gVelLat",-0.0174077911855757,0.173499821064696,"Sceloporus magister_B689_P1","IUCN",-0.0174454011381112,0.173852109267507,-0.221035599708557,0.175856411457062
"B689_P1","map_1km_gVelLat",-0.0174077911855757,0.173499821064696,"Sceloporus magister_B689_P1","GARD",-0.0174454011381112,0.173852109267507,-0.221035599708557,0.175856411457062
"B689_P1","map_1km_gVelLat",-0.0174077911855757,0.173499821064696,"Uta stansburiana_B689_P1","IUCN",-0.0173856424044682,0.173665943959512,-0.220923237502575,0.175789597630501
"B689_P1","map_1km_gVelLat",-0.0174077911855757,0.173499821064696,"Uta stansburiana_B689_P1","GARD",-0.0173856424044682,0.173665943959512,-0.220923237502575,0.175789597630501
"B689_P1","map_1km_gVelLat",-0.0174077911855757,0.173499821064696,"Callisaurus draconoides_B689_P1","IUCN",-0.017188582768096,0.174582599418061,-0.221770212054253,0.178212305903435
"B689_P1","map_1km_gVelLat",-0.0174077911855757,0.173499821064696,"Callisaurus draconoides_B689_P1","GARD",-0.017188582768096,0.174582599418061,-0.221770212054253,0.178212305903435
"B689_P1","map_25km_gVelLat",-0.736247324638746,0.814385241529533,"Sceloporus occidentalis_B689_P1","IUCN",-0.353714915690944,0.576247951284324,-1.260884308815,0.0377732034772634
"B689_P1","map_25km_gVelLat",-0.736247324638746,0.814385241529533,"Sceloporus occidentalis_B689_P1","GARD",-0.353714915690944,0.576247951284324,-1.260884308815,0.0377732034772634
"B689_P1","map_25km_gVelLat",-0.736247324638746,0.814385241529533,"Phrynosoma blainvillii_B689_P1","IUCN",0.0351539570838213,0.000578663059164415,0.0348266158252954,0.0354812983423471
"B689_P1","map_25km_gVelLat",-0.736247324638746,0.814385241529533,"Phrynosoma platyrhinos_B689_P1","IUCN",-0.624472620151937,0.764339868722508,-1.68859207630157,0.0362998235970736
"B689_P1","map_25km_gVelLat",-0.736247324638746,0.814385241529533,"Phrynosoma platyrhinos_B689_P1","GARD",-0.624472620151937,0.764339868722508,-1.68859207630157,0.0362998235970736
"B689_P1","map_25km_gVelLat",-0.736247324638746,0.814385241529533,"Aspidoscelis tigris_B689_P1","IUCN",-0.624472620151937,0.764339868722508,-1.68859207630157,0.0362998235970736
"B689_P1","map_25km_gVelLat",-0.736247324638746,0.814385241529533,"Aspidoscelis tigris_B689_P1","GARD",-0.624472620151937,0.764339868722508,-1.68859207630157,0.0362998235970736
"B689_P1","map_25km_gVelLat",-0.736247324638746,0.814385241529533,"Sceloporus magister_B689_P1","IUCN",-0.624472620151937,0.764339868722508,-1.68859207630157,0.0362998235970736
"B689_P1","map_25km_gVelLat",-0.736247324638746,0.814385241529533,"Sceloporus magister_B689_P1","GARD",-0.624472620151937,0.764339868722508,-1.68859207630157,0.0362998235970736
