"study_id","cv_type","mean_cv_studylevel","sd_cv_studylevel","species_studyid","range_source","mean_cv_sppspecific","sd_cv_sppspecific"
"A136_P5","map_gVelEle",0.490556700457371,0.875771197049609,"Bombus rufocinctus_A136_P5","GBIF occurrence",0.455847493774713,0.807841826491983
"A136_P5","map_gVelEle",0.490556700457371,0.875771197049609,"Bombus fervidus_A136_P5","GBIF occurrence",0.477106593583324,0.812509465697808
"A136_P5","map_gVelEle",0.490556700457371,0.875771197049609,"Bombus ternarius_A136_P5","GBIF occurrence",0.379345340848413,0.549927834180658
"A136_P5","map_gVelEle",0.490556700457371,0.875771197049609,"Bombus vosnesenskii_A136_P5","GBIF occurrence",0.595138380314562,1.19611433193804
"A136_P5","map_gVelEle",0.490556700457371,0.875771197049609,"Bombus vandykei_A136_P5","GBIF occurrence",0.30259058447741,0.958568961565934
"A136_P5","map_gVelEle",0.490556700457371,0.875771197049609,"Bombus bifarius_A136_P5","GBIF occurrence",0.512159047812737,1.07115807605683
"A136_P5","map_gVelEle",0.490556700457371,0.875771197049609,"Bombus appositus_A136_P5","GBIF occurrence",0.508714475788102,1.00877697060318
"A136_P5","map_gVelEle",0.490556700457371,0.875771197049609,"Bombus morrisoni_A136_P5","GBIF occurrence",0.581613590294276,1.03296368426076
"A136_P5","map_gVelEle",0.490556700457371,0.875771197049609,"Bombus auricomus_A136_P5","GBIF occurrence",0.452715446418915,0.437626183233623
"A136_P5","map_gVelEle",0.490556700457371,0.875771197049609,"Bombus melanopygus_A136_P5","GBIF occurrence",0.609989445542537,1.09408608641848
"A136_P5","map_gVelEle",0.490556700457371,0.875771197049609,"Bombus citrinus_A136_P5","GBIF occurrence",0.539323275254795,0.505795007301423
"A136_P5","map_gVelEle",0.490556700457371,0.875771197049609,"Bombus huntii_A136_P5","GBIF occurrence",0.504330273902645,1.00167870862666
"A136_P5","map_gVelEle",0.490556700457371,0.875771197049609,"Bombus impatiens_A136_P5","GBIF occurrence",0.425696887799998,0.475430905388855
"A136_P5","map_gVelEle",0.490556700457371,0.875771197049609,"Bombus vagans_A136_P5","GBIF occurrence",0.461274918132842,0.64275683259183
"A136_P5","map_gVelEle",0.490556700457371,0.875771197049609,"Bombus mixtus_A136_P5","GBIF occurrence",0.535488413999265,1.11881593968923
"A136_P5","map_gVelEle",0.490556700457371,0.875771197049609,"Bombus flavifrons_A136_P5","GBIF occurrence",0.507725771790103,1.02179301176616
