"study_id","cv_type","mean_cv_studylevel","sd_cv_studylevel","species_studyid","range_source","mean_cv_sppspecific","sd_cv_sppspecific","p10_cv_sppspecific","p90_cv_sppspecific"
"A173_P1","map_1km_gVelLat",0.00023935402338215,0.0204922949576187,"Aporia crataegi_A173_P1","Butterfly Maps",0.000269094849496176,0.0204674044328987,-0.0228412853553891,0.0254518296569586
"A173_P1","map_1km_gVelLat",0.00023935402338215,0.0204922949576187,"Aporia crataegi_A173_P1","GBIF occurrence",0.000269094849496176,0.0204674044328987,-0.0228412853553891,0.0254518296569586
"A173_P1","map_25km_gVelLat",-0.395320580030481,0.410714339766577,"Aporia crataegi_A173_P1","Butterfly Maps",-0.395320580030481,0.410714339766577,-0.911412239074707,-0.0605639163404703
"A173_P1","map_25km_gVelLat",-0.395320580030481,0.410714339766577,"Aporia crataegi_A173_P1","GBIF occurrence",-0.395320580030481,0.410714339766577,-0.911412239074707,-0.0605639163404703
"A173_P1","map_gVelEle_1km",99.7924292206503,118.131961744742,"Aporia crataegi_A173_P1","Butterfly Maps",99.489649893624,117.947765421942,-2.94714064598084,292.935195922852
"A173_P1","map_gVelEle_1km",99.7924292206503,118.131961744742,"Aporia crataegi_A173_P1","GBIF occurrence",99.489649893624,117.947765421942,-2.94714064598084,292.935195922852
"A173_P1","mat_1km_gVelLat",0.0347775399331674,0.126203740867114,"Aporia crataegi_A173_P1","Butterfly Maps",0.0342638032856203,0.125389467885989,-0.108387713134289,0.192527143657207
"A173_P1","mat_1km_gVelLat",0.0347775399331674,0.126203740867114,"Aporia crataegi_A173_P1","GBIF occurrence",0.0342638032856203,0.125389467885989,-0.108387713134289,0.192527143657207
"A173_P1","mat_25km_gVelLat",0.517433782418569,0.185386946555733,"Aporia crataegi_A173_P1","Butterfly Maps",0.517433782418569,0.185386946555733,0.332516625523567,0.740074992179871
"A173_P1","mat_25km_gVelLat",0.517433782418569,0.185386946555733,"Aporia crataegi_A173_P1","GBIF occurrence",0.517433782418569,0.185386946555733,0.332516625523567,0.740074992179871
"A173_P1","mat_gVelEle_1km",99.7924292206503,118.131961744742,"Aporia crataegi_A173_P1","Butterfly Maps",99.489649893624,117.947765421942,-2.94714064598084,292.935195922852
"A173_P1","mat_gVelEle_1km",99.7924292206503,118.131961744742,"Aporia crataegi_A173_P1","GBIF occurrence",99.489649893624,117.947765421942,-2.94714064598084,292.935195922852
