"study_id","cv_type","mean_cv_studylevel","sd_cv_studylevel","species_studyid","range_source","mean_cv_sppspecific","sd_cv_sppspecific","p10_cv_sppspecific","p90_cv_sppspecific"
"B646_P1","map_110km_gVelLat",0.37131355702877,0.0342341780980345,"Bombus terricola_B646_P1","GBIF occurrence",0.37131355702877,0.0342341780980345,0.351947781443596,0.390679332613945
"B646_P1","map_110km_gVelLat",0.37131355702877,0.0342341780980345,"Bombus impatiens_B646_P1","GBIF occurrence",0.37131355702877,0.0342341780980345,0.351947781443596,0.390679332613945
"B646_P1","map_110km_gVelLat",0.37131355702877,0.0342341780980345,"Bombus ternarius_B646_P1","GBIF occurrence",0.37131355702877,0.0342341780980345,0.351947781443596,0.390679332613945
"B646_P1","map_110km_gVelLat",0.37131355702877,0.0342341780980345,"Bombus vagans_B646_P1","GBIF occurrence",0.37131355702877,0.0342341780980345,0.351947781443596,0.390679332613945
"B646_P1","map_1km_gVelLat",0.000518642880990878,0.0151755257089624,"Bombus terricola_B646_P1","GBIF occurrence",0.000515007770024165,0.0151685920545931,-0.015992833301425,0.0169744584709406
"B646_P1","map_1km_gVelLat",0.000518642880990878,0.0151755257089624,"Bombus impatiens_B646_P1","GBIF occurrence",0.000515007770024165,0.0151685920545931,-0.015992833301425,0.0169744584709406
"B646_P1","map_1km_gVelLat",0.000518642880990878,0.0151755257089624,"Bombus ternarius_B646_P1","GBIF occurrence",0.000515007770024165,0.0151685920545931,-0.015992833301425,0.0169744584709406
"B646_P1","map_1km_gVelLat",0.000518642880990878,0.0151755257089624,"Bombus vagans_B646_P1","GBIF occurrence",0.000515007770024165,0.0151685920545931,-0.015992833301425,0.0169744584709406
"B646_P1","map_25km_gVelLat",0.307333253596614,0.53904504319073,"Bombus terricola_B646_P1","GBIF occurrence",0.300579537294413,0.546841274891821,-0.228290213644505,1.15274624824524
"B646_P1","map_25km_gVelLat",0.307333253596614,0.53904504319073,"Bombus impatiens_B646_P1","GBIF occurrence",0.300579537294413,0.546841274891821,-0.228290213644505,1.15274624824524
"B646_P1","map_25km_gVelLat",0.307333253596614,0.53904504319073,"Bombus ternarius_B646_P1","GBIF occurrence",0.300579537294413,0.546841274891821,-0.228290213644505,1.15274624824524
"B646_P1","map_25km_gVelLat",0.307333253596614,0.53904504319073,"Bombus vagans_B646_P1","GBIF occurrence",0.300579537294413,0.546841274891821,-0.228290213644505,1.15274624824524
"B646_P1","map_50km_gVelLat",0.306204620955719,0.466296088462454,"Bombus terricola_B646_P1","GBIF occurrence",0.306204620955719,0.466296088462454,0.00170556753873825,0.657949304580688
"B646_P1","map_50km_gVelLat",0.306204620955719,0.466296088462454,"Bombus impatiens_B646_P1","GBIF occurrence",0.306204620955719,0.466296088462454,0.00170556753873825,0.657949304580688
"B646_P1","map_50km_gVelLat",0.306204620955719,0.466296088462454,"Bombus ternarius_B646_P1","GBIF occurrence",0.306204620955719,0.466296088462454,0.00170556753873825,0.657949304580688
"B646_P1","map_50km_gVelLat",0.306204620955719,0.466296088462454,"Bombus vagans_B646_P1","GBIF occurrence",0.306204620955719,0.466296088462454,0.00170556753873825,0.657949304580688
