"study_id","cv_type","mean_cv_studylevel","sd_cv_studylevel","species_studyid","range_source","mean_cv_sppspecific","sd_cv_sppspecific"
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Breviceps gibbosus_A93_P1","IUCN",-0.0393042326546632,0.0508674324095374
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Breviceps montanus_A93_P1","IUCN",-0.00794624320221537,0.0674202514559247
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Breviceps mossambicus_A93_P1","IUCN",0.0394849852124248,0.128691970803661
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Breviceps namaquensis_A93_P1","IUCN",0.0246305597338505,0.141780563018645
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Breviceps rosei_A93_P1","IUCN",-0.00395390807118798,0.0761543429721407
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Breviceps sopranus_A93_P1","IUCN",0.0353271595202386,0.111326016927999
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Breviceps sylvestris_A93_P1","IUCN",0.0684226665100802,0.144970204599932
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Breviceps verrucosus_A93_P1","IUCN",0.0296275072636335,0.133653413786967
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Cacosternum boettgeri_A93_P1","IUCN",0.0576296364587521,0.353278368639849
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Cacosternum boettgeri_A93_P1","GBIF occurrence",0.0529786813169605,0.345469983466403
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Cacosternum capense_A93_P1","IUCN",-0.0379598078275607,0.0434634377819563
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Cacosternum karooicum_A93_P1","IUCN",-0.0372461373784712,0.0580390224444621
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Cacosternum namaquense_A93_P1","IUCN",0.0205530731209243,0.23915985206887
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Cacosternum nanum_A93_P1","IUCN",0.0265388187805871,0.0966609057730284
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Cacosternum nanum_A93_P1","GBIF occurrence",0.0172387564809363,0.145855420065899
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Cacosternum parvum_A93_P1","IUCN",0.025190411589089,0.132058332639373
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Cacosternum striatum_A93_P1","IUCN",0.0224827351945301,0.0436463117008544
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Capensibufo rosei_A93_P1","IUCN",NA,NA
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Capensibufo tradouwi_A93_P1","IUCN",-0.0137002726824545,0.0695132673467595
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Chiromantis xerampelina_A93_P1","IUCN",0.171715090955292,0.390643859655839
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Chiromantis xerampelina_A93_P1","GBIF occurrence",0.13296213896677,0.320106652529503
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Hadromophryne natalensis_A93_P1","IUCN",0.0308936774268777,0.14285080580639
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Heleophryne hewitti_A93_P1","IUCN",0.0799000561237335,NA
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Heleophryne orientalis_A93_P1","IUCN",-0.017343810837095,0.0174749729514565
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Heleophryne purcelli_A93_P1","IUCN",-0.0289850959140013,0.0443151103523333
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Heleophryne regis_A93_P1","IUCN",0.129675529897213,0.0287168838468718
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Heleophryne rosei_A93_P1","IUCN",NA,NA
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Hemisus guttatus_A93_P1","IUCN",0.0350129182018074,0.137985600300589
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Hemisus marmoratus_A93_P1","IUCN",0.168777116497148,0.324660284496775
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Hemisus marmoratus_A93_P1","GBIF occurrence",0.199685515947085,0.356047726179937
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Hildebrandtia ornata_A93_P1","IUCN",0.175739163841514,0.345863838148663
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Hyperolius argus_A93_P1","IUCN",0.0288254451063717,0.0402560346881815
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Hyperolius horstockii_A93_P1","IUCN",0.0380614531292979,0.0647853346604095
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Hyperolius marmoratus_A93_P1","IUCN",0.0565376283989431,0.166824945821173
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Hyperolius marmoratus_A93_P1","GBIF occurrence",0.0545912366973598,0.348770350054063
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Hyperolius pickersgilli_A93_P1","IUCN",0.0171939109471471,0.0121300012189122
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Hyperolius pusillus_A93_P1","IUCN",0.00758582497751082,0.0868379395586607
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Hyperolius pusillus_A93_P1","GBIF occurrence",0.0120566116698878,0.15176612858236
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Hyperolius semidiscus_A93_P1","IUCN",0.0194973975974927,0.0902514497775926
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Hyperolius tuberilinguis_A93_P1","IUCN",0.029433144003471,0.0884277907648071
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Hyperolius tuberilinguis_A93_P1","GBIF occurrence",0.0209519093069278,0.184125085208615
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Kassina senegalensis_A93_P1","IUCN",0.0580773409822064,0.35571602485414
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Kassina senegalensis_A93_P1","GBIF occurrence",0.065192389052729,0.385326363019534
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Leptopelis mossambicus_A93_P1","IUCN",0.0114442038757261,0.0912119168604793
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Leptopelis natalensis_A93_P1","IUCN",0.0295611544958471,0.0389461940259228
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Leptopelis natalensis_A93_P1","GBIF occurrence",0.0201843265470301,0.173134205758485
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Leptopelis xenodactylus_A93_P1","IUCN",0.02286675093799,0.0493249675915701
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Microbatrachella capensis_A93_P1","IUCN",0.0089827929623425,0.030148384116081
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Natalobatrachus bonebergi_A93_P1","IUCN",0.0413253367102395,0.0477371996216472
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Phrynobatrachus mababiensis_A93_P1","IUCN",0.0227538104497893,0.111551773436505
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Phrynobatrachus natalensis_A93_P1","IUCN",0.0636023328736873,0.377669769985561
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Phrynobatrachus natalensis_A93_P1","GBIF occurrence",0.0800331017265763,0.253486237687304
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Phrynomantis bifasciatus_A93_P1","IUCN",0.129241873992582,0.435418107585063
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Phrynomantis bifasciatus_A93_P1","GBIF occurrence",0.0743140626737478,0.421924787718236
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Poyntonia paludicola_A93_P1","IUCN",-0.00747375731589273,0.00475828258934044
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Poyntonophrynus fenoulheti_A93_P1","IUCN",0.187625438636408,0.37838230746629
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Poyntonophrynus vertebralis_A93_P1","IUCN",0.078761113182389,0.257918595994063
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Ptychadena anchietae_A93_P1","IUCN",0.127834046829088,0.427704188137437
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Ptychadena anchietae_A93_P1","GBIF occurrence",0.208129635760145,0.360725969762755
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Ptychadena mascareniensis_A93_P1","IUCN",0.0265234074594143,0.0535308806132024
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Ptychadena mossambica_A93_P1","IUCN",0.217015425773403,0.373273371314844
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Ptychadena oxyrhynchus_A93_P1","IUCN",0.0246075892168876,0.115653211314695
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Ptychadena porosissima_A93_P1","IUCN",0.092379335402353,0.322715064160067
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Pyxicephalus adspersus_A93_P1","IUCN",0.0904826267714112,0.414226840521727
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Pyxicephalus adspersus_A93_P1","GBIF occurrence",0.073659871387707,0.405903056235253
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Pyxicephalus edulis_A93_P1","IUCN",0.21335851701203,0.367373281086175
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Pyxicephalus edulis_A93_P1","GBIF occurrence",0.145396552785477,0.322930840803778
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Schismaderma carens_A93_P1","IUCN",0.0825843733207775,0.377664313888219
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Schismaderma carens_A93_P1","GBIF occurrence",0.0665907840718826,0.389441871353585
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Semnodactylus wealii_A93_P1","IUCN",0.0353021413872541,0.325137125222732
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Strongylopus bonaespei_A93_P1","IUCN",0.0173091688409312,0.0779385974546442
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Strongylopus fasciatus_A93_P1","IUCN",0.0412309476370504,0.367894709091356
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Strongylopus grayii_A93_P1","IUCN",0.0473475343024582,0.226037114952546
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Strongylopus grayii_A93_P1","GBIF occurrence",0.0199781207172004,0.14512457052414
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Strongylopus springbokensis_A93_P1","IUCN",0.111809731611321,0.262738587603209
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Strongylopus wageri_A93_P1","IUCN",-0.00247816903283822,0.0740727462509036
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Tomopterna cryptotis_A93_P1","IUCN",0.0661211956049521,0.404203929961506
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Tomopterna delalandii_A93_P1","IUCN",0.0334058635632954,0.118723150307539
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Tomopterna delalandii_A93_P1","GBIF occurrence",0.028696275172135,0.123753109129671
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Tomopterna krugerensis_A93_P1","IUCN",0.187711846218495,0.349939072497198
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Tomopterna marmorata_A93_P1","IUCN",0.163252976662028,0.3401822187485
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Tomopterna natalensis_A93_P1","IUCN",0.0555359644618222,0.38300308105169
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Tomopterna natalensis_A93_P1","GBIF occurrence",0.064699171751984,0.382171621153145
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Vandijkophrynus amatolicus_A93_P1","IUCN",0.0382244526408613,0.0416273339438031
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Vandijkophrynus angusticeps_A93_P1","IUCN",-0.000122546919986183,0.0742455722863613
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Vandijkophrynus gariepensis_A93_P1","IUCN",0.045588950403142,0.216613930927734
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Xenopus gilli_A93_P1","IUCN",0.0769091289257631,0.138064834454212
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Xenopus laevis_A93_P1","IUCN",0.0521422334713195,0.332243151778482
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Xenopus laevis_A93_P1","GBIF occurrence",0.0287136310027071,0.312799501780557
"A93_P1","map_25km_gVelLat",0.0444918650426077,0.335295420711609,"Xenopus muelleri_A93_P1","IUCN",0.0177493433987062,0.182860739868235
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Afrixalus aureus_A93_P1","IUCN",0.40196986986533,0.411342303848215
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Afrixalus delicatus_A93_P1","IUCN",0.219199353048733,0.273784032174674
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Afrixalus fornasini_A93_P1","IUCN",0.168833109195999,0.297461496020523
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Afrixalus fornasini_A93_P1","GBIF occurrence",0.206718079360178,0.34183745221679
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Afrixalus knysnae_A93_P1","IUCN",-1.15516145085302,0.229428424574041
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Afrixalus spinifrons_A93_P1","IUCN",0.274515978707349,0.432949766710125
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Amietia fuscigula_A93_P1","IUCN",0.18113757285388,0.685791803760468
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Amietia fuscigula_A93_P1","GBIF occurrence",0.21481483548381,0.73504096371685
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Amietia vandijki_A93_P1","IUCN",0.317703704534335,0.804243638459115
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Sclerophrys pantherina_A93_P1","IUCN",-0.577259083219031,0.351567427835568
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Sclerophrys pantherina_A93_P1","GBIF occurrence",-0.147227376901732,0.773453996042398
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Anhydrophryne hewitti_A93_P1","IUCN",0.223702044539802,0.380670635285008
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Anhydrophryne rattrayi_A93_P1","IUCN",1.19168806335461,0.549342645957205
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Arthroleptella bicolor_A93_P1","IUCN",-0.66728673029763,0.433549225790014
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Arthroleptella drewesii_A93_P1","IUCN",-1.15589925580555,0.124939970489966
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Arthroleptella lightfooti_A93_P1","IUCN",-1.0964401150451,0.213170507723569
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Arthroleptella villiersi_A93_P1","IUCN",-0.654989838300832,0.326112308760044
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Breviceps acutirostris_A93_P1","IUCN",-0.646734603849876,0.41602627761067
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Breviceps adspersus_A93_P1","IUCN",-0.0245383381242142,0.545005902449569
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Breviceps fuscus_A93_P1","IUCN",-0.950609767746284,0.461634894974459
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Breviceps gibbosus_A93_P1","IUCN",-0.086594446465224,0.577223491181513
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Breviceps montanus_A93_P1","IUCN",-0.28605361934508,0.6615926629932
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Breviceps mossambicus_A93_P1","IUCN",0.21222563576555,0.446957629467655
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Breviceps namaquensis_A93_P1","IUCN",0.562937368760428,0.75798632803773
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Breviceps rosei_A93_P1","IUCN",-0.113083606561006,0.388436174461852
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Breviceps sopranus_A93_P1","IUCN",0.338335003590456,0.35919325181729
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Breviceps sylvestris_A93_P1","IUCN",-0.680204831912011,0.608847777183626
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Breviceps verrucosus_A93_P1","IUCN",0.395503421253592,0.567937931123561
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Cacosternum boettgeri_A93_P1","IUCN",0.130156298265123,0.604048575805715
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Cacosternum boettgeri_A93_P1","GBIF occurrence",0.100399610906002,0.614018488515403
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Cacosternum capense_A93_P1","IUCN",-0.120227133178605,0.313994415570786
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Cacosternum karooicum_A93_P1","IUCN",0.412732463522465,0.678132502534953
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Cacosternum namaquense_A93_P1","IUCN",0.290554633780342,0.997230009501442
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Cacosternum nanum_A93_P1","IUCN",0.329327124391558,0.68051620700837
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Cacosternum nanum_A93_P1","GBIF occurrence",0.261551185336819,0.738375598256833
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Cacosternum parvum_A93_P1","IUCN",0.254573864090856,0.476885735776685
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Cacosternum striatum_A93_P1","IUCN",0.0705213748221052,0.27078130229013
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Capensibufo rosei_A93_P1","IUCN",-0.97777819517371,0.217671831256689
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Capensibufo tradouwi_A93_P1","IUCN",-0.0450496667024034,0.804921090631651
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Chiromantis xerampelina_A93_P1","IUCN",-0.130020868253468,0.575759164829393
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Chiromantis xerampelina_A93_P1","GBIF occurrence",-0.0452703275197157,0.582874890614234
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Hadromophryne natalensis_A93_P1","IUCN",0.192315515964597,0.493741074064956
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Heleophryne hewitti_A93_P1","IUCN",-0.570308717733565,0.576772059409712
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Heleophryne orientalis_A93_P1","IUCN",-0.478011610929235,0.48972330392337
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Heleophryne purcelli_A93_P1","IUCN",-0.111506074429982,0.789795757353915
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Heleophryne regis_A93_P1","IUCN",-1.13400895229902,0.239630776134962
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Heleophryne rosei_A93_P1","IUCN",-1.30960778146982,0.0128513362969669
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Hemisus guttatus_A93_P1","IUCN",0.112011019208781,0.275226193976259
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Hemisus marmoratus_A93_P1","IUCN",-0.165899908688442,0.610703272286382
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Hemisus marmoratus_A93_P1","GBIF occurrence",-0.15023062459847,0.558045907420412
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Hildebrandtia ornata_A93_P1","IUCN",-0.0216339881260302,0.446903413053673
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Hyperolius argus_A93_P1","IUCN",0.203531428719858,0.323881340397878
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Hyperolius horstockii_A93_P1","IUCN",-0.442592641750322,0.399934210879026
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Hyperolius marmoratus_A93_P1","IUCN",0.119826635742104,0.573671283541081
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Hyperolius marmoratus_A93_P1","GBIF occurrence",0.0527523703575725,0.644050018877218
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Hyperolius pickersgilli_A93_P1","IUCN",-0.00509881609620422,0.204038927444148
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Hyperolius pusillus_A93_P1","IUCN",0.278432158762743,0.438572693893575
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Hyperolius pusillus_A93_P1","GBIF occurrence",0.177648476429905,0.444191360403311
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Hyperolius semidiscus_A93_P1","IUCN",0.329354728319905,0.482215530548617
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Hyperolius tuberilinguis_A93_P1","IUCN",0.255903651193973,0.365755363384299
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Hyperolius tuberilinguis_A93_P1","GBIF occurrence",0.162182704819479,0.538678194948595
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Kassina senegalensis_A93_P1","IUCN",0.134090388799316,0.601421467192923
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Kassina senegalensis_A93_P1","GBIF occurrence",0.0501127780648778,0.575753552990593
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Leptopelis mossambicus_A93_P1","IUCN",0.180118198198456,0.48953117765595
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Leptopelis natalensis_A93_P1","IUCN",0.156205834461866,0.312473665226552
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Leptopelis natalensis_A93_P1","GBIF occurrence",0.361882893927907,0.63591681868019
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Leptopelis xenodactylus_A93_P1","IUCN",0.0920963150105738,0.310141753708064
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Microbatrachella capensis_A93_P1","IUCN",-0.440628027495665,0.280889856728518
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Natalobatrachus bonebergi_A93_P1","IUCN",0.113874626684792,0.340442201009241
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Phrynobatrachus mababiensis_A93_P1","IUCN",0.138600929623915,0.539519724504306
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Phrynobatrachus natalensis_A93_P1","IUCN",0.0876093198532052,0.600382777948354
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Phrynobatrachus natalensis_A93_P1","GBIF occurrence",0.0297833032105633,0.570878742358127
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Phrynomantis bifasciatus_A93_P1","IUCN",-0.127383731854662,0.524244847732331
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Phrynomantis bifasciatus_A93_P1","GBIF occurrence",-0.0632450972200217,0.498740125436512
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Poyntonia paludicola_A93_P1","IUCN",-0.943664136355509,0.288212447260518
"A93_P1","map_gVelEle",0.105507042168019,0.652403298322486,"Poyntonophrynus fenoulheti_A93_P1","IUCN",-0.173357243275946,0.500816095374894
