"study_id","cv_type","mean_cv_studylevel","sd_cv_studylevel","species_studyid","range_source","mean_cv_sppspecific","sd_cv_sppspecific"
"A8_P1","map_25km_gVelLat",0.721717686493918,1.32551823165291,"Accipiter gentilis_A8_P1","BOTW",0.720790489409237,1.23659068377485
"A8_P1","map_25km_gVelLat",0.721717686493918,1.32551823165291,"Accipiter gentilis_A8_P1","GBIF occurrence",0.714984281807311,1.32263727910393
"A8_P1","map_25km_gVelLat",0.721717686493918,1.32551823165291,"Accipiter nisus_A8_P1","BOTW",0.70939908348909,1.25897906662552
"A8_P1","map_25km_gVelLat",0.721717686493918,1.32551823165291,"Accipiter nisus_A8_P1","GBIF occurrence",0.714984281807311,1.32263727910393
"A8_P1","map_25km_gVelLat",0.721717686493918,1.32551823165291,"Acrocephalus arundinaceus_A8_P1","IUCN",0.0357468823213519,0.47744309550032
"A8_P1","map_25km_gVelLat",0.721717686493918,1.32551823165291,"Acrocephalus arundinaceus_A8_P1","BOTW",0.0357468823213519,0.47744309550032
"A8_P1","map_25km_gVelLat",0.721717686493918,1.32551823165291,"Acrocephalus arundinaceus_A8_P1","GBIF occurrence",0.750044121018241,1.25114659039729
"A8_P1","map_25km_gVelLat",0.721717686493918,1.32551823165291,"Acrocephalus dumetorum_A8_P1","IUCN",0.318482944043801,0.80008622833536
"A8_P1","map_25km_gVelLat",0.721717686493918,1.32551823165291,"Acrocephalus dumetorum_A8_P1","BOTW",0.318482944043801,0.80008622833536
"A8_P1","map_25km_gVelLat",0.721717686493918,1.32551823165291,"Acrocephalus dumetorum_A8_P1","GBIF occurrence",0.714984281807311,1.32263727910393
"A8_P1","map_25km_gVelLat",0.721717686493918,1.32551823165291,"Acrocephalus palustris_A8_P1","IUCN",0.349436897698251,0.849936363732522
"A8_P1","map_25km_gVelLat",0.721717686493918,1.32551823165291,"Acrocephalus palustris_A8_P1","BOTW",0.349436897698251,0.849936363732522
"A8_P1","map_25km_gVelLat",0.721717686493918,1.32551823165291,"Acrocephalus palustris_A8_P1","GBIF occurrence",0.714984281807311,1.32263727910393
"A8_P1","map_25km_gVelLat",0.721717686493918,1.32551823165291,"Acrocephalus schoenobaenus_A8_P1","IUCN",0.703756264834885,1.28701157982156
"A8_P1","map_25km_gVelLat",0.721717686493918,1.32551823165291,"Acrocephalus schoenobaenus_A8_P1","BOTW",0.703756264834885,1.28701157982156
"A8_P1","map_25km_gVelLat",0.721717686493918,1.32551823165291,"Acrocephalus schoenobaenus_A8_P1","GBIF occurrence",0.714984281807311,1.32263727910393
"A8_P1","map_25km_gVelLat",0.721717686493918,1.32551823165291,"Acrocephalus scirpaceus_A8_P1","IUCN",0.38418716794599,0.749728223507858
"A8_P1","map_25km_gVelLat",0.721717686493918,1.32551823165291,"Acrocephalus scirpaceus_A8_P1","BOTW",0.38418716794599,0.749728223507858
"A8_P1","map_25km_gVelLat",0.721717686493918,1.32551823165291,"Acrocephalus scirpaceus_A8_P1","GBIF occurrence",0.714984281807311,1.32263727910393
"A8_P1","map_25km_gVelLat",0.721717686493918,1.32551823165291,"Aegithalos caudatus_A8_P1","IUCN",0.21305905669358,0.686333423209833
"A8_P1","map_25km_gVelLat",0.721717686493918,1.32551823165291,"Aegithalos caudatus_A8_P1","BOTW",0.21305905669358,0.686333423209833
"A8_P1","map_25km_gVelLat",0.721717686493918,1.32551823165291,"Aegithalos caudatus_A8_P1","GBIF occurrence",0.714984281807311,1.32263727910393
"A8_P1","map_25km_gVelLat",0.721717686493918,1.32551823165291,"Aegolius funereus_A8_P1","BOTW",0.671218913896348,1.2189025200047
"A8_P1","map_25km_gVelLat",0.721717686493918,1.32551823165291,"Aegolius funereus_A8_P1","GBIF occurrence",0.714984281807311,1.32263727910393
"A8_P1","map_25km_gVelLat",0.721717686493918,1.32551823165291,"Alauda arvensis_A8_P1","IUCN",0.76945752803333,1.27676698183062
"A8_P1","map_25km_gVelLat",0.721717686493918,1.32551823165291,"Alauda arvensis_A8_P1","BOTW",0.76945752803333,1.27676698183062
"A8_P1","map_25km_gVelLat",0.721717686493918,1.32551823165291,"Alauda arvensis_A8_P1","GBIF occurrence",0.714984281807311,1.32263727910393
"A8_P1","map_25km_gVelLat",0.721717686493918,1.32551823165291,"Spatula clypeata_A8_P1","IUCN",0.406125460618872,0.945495269499668
"A8_P1","map_25km_gVelLat",0.721717686493918,1.32551823165291,"Spatula clypeata_A8_P1","BOTW",0.406125460618872,0.945495269499668
"A8_P1","map_25km_gVelLat",0.721717686493918,1.32551823165291,"Spatula clypeata_A8_P1","GBIF occurrence",0.714984281807311,1.32263727910393
"A8_P1","map_25km_gVelLat",0.721717686493918,1.32551823165291,"Anas platyrhynchos_A8_P1","IUCN",0.737787326510101,1.30452053795357
"A8_P1","map_25km_gVelLat",0.721717686493918,1.32551823165291,"Anas platyrhynchos_A8_P1","BOTW",0.737787326510101,1.30452053795357
"A8_P1","map_25km_gVelLat",0.721717686493918,1.32551823165291,"Anas platyrhynchos_A8_P1","GBIF occurrence",0.714984281807311,1.32263727910393
"A8_P1","map_25km_gVelLat",0.721717686493918,1.32551823165291,"Spatula querquedula_A8_P1","IUCN",0.414510911674162,0.973023928412712
"A8_P1","map_25km_gVelLat",0.721717686493918,1.32551823165291,"Spatula querquedula_A8_P1","BOTW",0.414510911674162,0.973023928412712
"A8_P1","map_25km_gVelLat",0.721717686493918,1.32551823165291,"Mareca strepera_A8_P1","IUCN",0.13465726319769,0.247087494122669
"A8_P1","map_25km_gVelLat",0.721717686493918,1.32551823165291,"Mareca strepera_A8_P1","BOTW",0.13465726319769,0.247087494122669
"A8_P1","map_25km_gVelLat",0.721717686493918,1.32551823165291,"Mareca strepera_A8_P1","GBIF occurrence",0.714984281807311,1.32263727910393
