"study_id","cv_type","mean_cv_studylevel","sd_cv_studylevel","species_studyid","range_source","mean_cv_sppspecific","sd_cv_sppspecific","p10_cv_sppspecific","p90_cv_sppspecific"
"B526_P1","map_1km_gVelLat",-0.00872229898462678,0.109599104264841,"Krananda oliveomarginata_B526_P1","GBIF occurrence",-0.0120701623508882,0.108536630631982,-0.133496192097664,0.118734142184258
"B526_P1","map_1km_gVelLat",-0.00872229898462678,0.109599104264841,"Lomographa inamata_B526_P1","GBIF occurrence",-0.0120701623508882,0.108536630631982,-0.133496192097664,0.118734142184258
"B526_P1","map_1km_gVelLat",-0.00872229898462678,0.109599104264841,"Celenna festivaria_B526_P1","GBIF occurrence",-0.0120701623508882,0.108536630631982,-0.133496192097664,0.118734142184258
"B526_P1","map_1km_gVelLat",-0.00872229898462678,0.109599104264841,"Nothomiza flavicosta_B526_P1","GBIF occurrence",-0.0120701623508882,0.108536630631982,-0.133496192097664,0.118734142184258
"B526_P1","map_1km_gVelLat",-0.00872229898462678,0.109599104264841,"Krananda latimarginaria_B526_P1","GBIF occurrence",-0.0120701623508882,0.108536630631982,-0.133496192097664,0.118734142184258
"B526_P1","map_1km_gVelLat",-0.00872229898462678,0.109599104264841,"Cleora alienaria_B526_P1","GBIF occurrence",-0.0120701623508882,0.108536630631982,-0.133496192097664,0.118734142184258
"B526_P1","map_1km_gVelLat",-0.00872229898462678,0.109599104264841,"Cleora fraterna_B526_P1","GBIF occurrence",-0.0120701623508882,0.108536630631982,-0.133496192097664,0.118734142184258
"B526_P1","map_1km_gVelLat",-0.00872229898462678,0.109599104264841,"Cleora repulsaria_B526_P1","GBIF occurrence",-0.0120701623508882,0.108536630631982,-0.133496192097664,0.118734142184258
"B526_P1","map_1km_gVelLat",-0.00872229898462678,0.109599104264841,"Hyposidra infixaria_B526_P1","GBIF occurrence",-0.0120701623508882,0.108536630631982,-0.133496192097664,0.118734142184258
"B526_P1","map_1km_gVelLat",-0.00872229898462678,0.109599104264841,"Hyposidra talaca_B526_P1","GBIF occurrence",-0.0120701623508882,0.108536630631982,-0.133496192097664,0.118734142184258
"B526_P1","map_1km_gVelLat",-0.00872229898462678,0.109599104264841,"Corymica arnearia_B526_P1","GBIF occurrence",-0.0120701623508882,0.108536630631982,-0.133496192097664,0.118734142184258
"B526_P1","map_1km_gVelLat",-0.00872229898462678,0.109599104264841,"Plesiomorpha flaviceps_B526_P1","GBIF occurrence",-0.0120701623508882,0.108536630631982,-0.133496192097664,0.118734142184258
"B526_P1","map_1km_gVelLat",-0.00872229898462678,0.109599104264841,"Ectropis bhurmitra_B526_P1","GBIF occurrence",-0.0120701623508882,0.108536630631982,-0.133496192097664,0.118734142184258
"B526_P1","map_1km_gVelLat",-0.00872229898462678,0.109599104264841,"Orthonama obstipata_B526_P1","GBIF occurrence",-0.0120701623508882,0.108536630631982,-0.133496192097664,0.118734142184258
"B526_P1","map_1km_gVelLat",-0.00872229898462678,0.109599104264841,"Ourapteryx clara_B526_P1","GBIF occurrence",-0.0120701623508882,0.108536630631982,-0.133496192097664,0.118734142184258
"B526_P1","map_1km_gVelLat",-0.00872229898462678,0.109599104264841,"Fascellina chromataria_B526_P1","GBIF occurrence",-0.0120701623508882,0.108536630631982,-0.133496192097664,0.118734142184258
"B526_P1","map_1km_gVelLat",-0.00872229898462678,0.109599104264841,"Fascellina plagiata_B526_P1","GBIF occurrence",-0.0120701623508882,0.108536630631982,-0.133496192097664,0.118734142184258
"B526_P1","map_1km_gVelLat",-0.00872229898462678,0.109599104264841,"Racotis boarmiaria_B526_P1","GBIF occurrence",-0.0120701623508882,0.108536630631982,-0.133496192097664,0.118734142184258
"B526_P1","map_1km_gVelLat",-0.00872229898462678,0.109599104264841,"Herochroma cristata_B526_P1","GBIF occurrence",-0.0120701623508882,0.108536630631982,-0.133496192097664,0.118734142184258
"B526_P1","map_1km_gVelLat",-0.00872229898462678,0.109599104264841,"Heteralex unilinea_B526_P1","GBIF occurrence",-0.0120701623508882,0.108536630631982,-0.133496192097664,0.118734142184258
"B526_P1","map_1km_gVelLat",-0.00872229898462678,0.109599104264841,"Scopula propinquaria_B526_P1","GBIF occurrence",-0.0120701623508882,0.108536630631982,-0.133496192097664,0.118734142184258
"B526_P1","map_1km_gVelLat",-0.00872229898462678,0.109599104264841,"Idaea impexa_B526_P1","GBIF occurrence",-0.0120701623508882,0.108536630631982,-0.133496192097664,0.118734142184258
"B526_P1","map_1km_gVelLat",-0.00872229898462678,0.109599104264841,"Traminda aventiaria_B526_P1","GBIF occurrence",-0.0120701623508882,0.108536630631982,-0.133496192097664,0.118734142184258
"B526_P1","mat_1km_gVelLat",-0.00064710985102037,0.0147852892384845,"Krananda oliveomarginata_B526_P1","GBIF occurrence",-0.000586173401533751,0.0149154233048726,-0.015709125623107,0.0113617258146405
