"study_id","cv_type","mean_cv_studylevel","sd_cv_studylevel","species_studyid","range_source","mean_cv_sppspecific","sd_cv_sppspecific","p10_cv_sppspecific","p90_cv_sppspecific"
"B471_P1","map_110km_gVelLat",0.393074774648994,1.04718907455777,"Coriomeris denticulatus_B471_P1","GBIF occurrence",0.432514092549682,1.10387318379875,-0.157417887449265,1.76142439842224
"B471_P1","map_110km_gVelLat",0.393074774648994,1.04718907455777,"Pachygaster atra_B471_P1","GBIF occurrence",0.432514092549682,1.10387318379875,-0.157417887449265,1.76142439842224
"B471_P1","map_110km_gVelLat",0.393074774648994,1.04718907455777,"Coreus marginatus_B471_P1","GBIF occurrence",0.432514092549682,1.10387318379875,-0.157417887449265,1.76142439842224
"B471_P1","map_110km_gVelLat",0.393074774648994,1.04718907455777,"Oxycera rara_B471_P1","GBIF occurrence",0.432514092549682,1.10387318379875,-0.157417887449265,1.76142439842224
"B471_P1","map_110km_gVelLat",0.393074774648994,1.04718907455777,"Malacosoma neustria_B471_P1","GBIF occurrence",0.432514092549682,1.10387318379875,-0.157417887449265,1.76142439842224
"B471_P1","map_110km_gVelLat",0.393074774648994,1.04718907455777,"Oxycera trilineata_B471_P1","GBIF occurrence",0.418147734223077,1.08404832190008,-0.154899686574936,1.75843417644501
"B471_P1","map_110km_gVelLat",0.393074774648994,1.04718907455777,"Lasioglossum smeathmanellum_B471_P1","GBIF occurrence",0.418147734223077,1.08404832190008,-0.154899686574936,1.75843417644501
"B471_P1","map_110km_gVelLat",0.393074774648994,1.04718907455777,"Mangora acalypha_B471_P1","GBIF occurrence",0.486418806439774,1.16929084365157,-0.16497249007225,1.77039506435394
"B471_P1","map_110km_gVelLat",0.393074774648994,1.04718907455777,"Stratiomys singularior_B471_P1","GBIF occurrence",0.418147734223077,1.08404832190008,-0.154899686574936,1.75843417644501
"B471_P1","map_110km_gVelLat",0.393074774648994,1.04718907455777,"Cymatia coleoptrata_B471_P1","GBIF occurrence",0.432514092549682,1.10387318379875,-0.157417887449265,1.76142439842224
"B471_P1","map_110km_gVelLat",0.393074774648994,1.04718907455777,"Dolycoris baccarum_B471_P1","GBIF occurrence",0.432514092549682,1.10387318379875,-0.157417887449265,1.76142439842224
"B471_P1","map_110km_gVelLat",0.393074774648994,1.04718907455777,"Ilyocoris cimicoides_B471_P1","GBIF occurrence",0.432514092549682,1.10387318379875,-0.157417887449265,1.76142439842224
"B471_P1","map_110km_gVelLat",0.393074774648994,1.04718907455777,"Corixa panzeri_B471_P1","GBIF occurrence",0.393074774648994,1.04718907455777,-0.149863284826279,1.75245373249054
"B471_P1","map_110km_gVelLat",0.393074774648994,1.04718907455777,"Neoscona adianta_B471_P1","GBIF occurrence",0.432514092549682,1.10387318379875,-0.157417887449265,1.76142439842224
"B471_P1","map_110km_gVelLat",0.393074774648994,1.04718907455777,"Chorisops tibialis_B471_P1","GBIF occurrence",0.432514092549682,1.10387318379875,-0.157417887449265,1.76142439842224
"B471_P1","map_110km_gVelLat",0.393074774648994,1.04718907455777,"Lathys humilis_B471_P1","GBIF occurrence",0.432514092549682,1.10387318379875,-0.157417887449265,1.76142439842224
"B471_P1","map_110km_gVelLat",0.393074774648994,1.04718907455777,"Misumena vatia_B471_P1","GBIF occurrence",0.448673603978629,1.12459048113692,-0.159936088323593,1.76441462039948
"B471_P1","map_110km_gVelLat",0.393074774648994,1.04718907455777,"Oxycera nigricornis_B471_P1","GBIF occurrence",0.432514092549682,1.10387318379875,-0.157417887449265,1.76142439842224
"B471_P1","map_110km_gVelLat",0.393074774648994,1.04718907455777,"Odontomyia tigrina_B471_P1","GBIF occurrence",0.486418806439774,1.16929084365157,-0.16497249007225,1.77039506435394
"B471_P1","map_110km_gVelLat",0.393074774648994,1.04718907455777,"Archanara dissoluta_B471_P1","GBIF occurrence",0.432514092549682,1.10387318379875,-0.157417887449265,1.76142439842224
"B471_P1","map_110km_gVelLat",0.393074774648994,1.04718907455777,"Leptogaster cylindrica_B471_P1","GBIF occurrence",0.432514092549682,1.10387318379875,-0.157417887449265,1.76142439842224
